text,label
엄마 나 지금 친구랑 있는데 계산 좀 해줘. 바코드 여기 있어. http://qr-pay.link/gate,1
아빠 나 지금 병원인데 진료비가 없어... 10만원만 보내줘.,1
엄마 나 지금 노트북 사야 하는데 돈이 조금 모자라네. 20만원만 더 해줘.,1
아빠 나야 지금 여행 중인데 지갑 잃어버렸어. 일단 돈 좀 보내줘.,1
엄마 나 지금 쇼핑몰 결제창인데 인증이 안 돼. 엄마가 대신 해줄래? http://shop-verify.net/pay,1
아빠 나 지금 친구 부조금 내야 하는데 현금이 없어. 대신 보내줘.,1
엄마 나 지금 월세 내야 하는데 이번 달만 조금 보태주면 안 될까?,1
형 나 지금 급하게 돈 쓸 데가 있어서 그런데 20만 원만 빌려주라.,1
엄마 나 지금 세탁소인데 카드 두고 왔어. 바코드 찍어줄게.,1
엄마 나 지금 도서관인데 책값 좀 보내줘. 3만원이야!,1
아빠 나야 지금 모임 회비 내야 하는데 돈이 없네. 5만원만 부탁해.,1
엄마 나 지금 기차표 예매해야 하는데 카드가 안 읽혀. 대신 해줘. http://korail-check.com/ticket,1
아빠 나 지금 점심 먹는데 지갑 안 가져왔어 ㅠㅠ 1만원만 보내줘!,1
형 나 지금 택시비가 없는데 대신 결제 좀 해주면 안 될까?,1
엄마 나 지금 편의점 택배 보내는데 돈이 없어. 이 바코드로 해줘. http://gs-post.link/scan,1
엄마 나 지금 배달 시켰는데 카드 승인이 안 돼. 엄마 카드로 해줘.,1
형 나 지금 피씨방인데 돈이 좀 모자라네. 5천원만!,1
아빠 나 지금 친구 생일이라 선물 사야 하는데 3만원만 보내줘.,1
엄마 나 지금 옷 사고 있는데 인증번호 엄마 폰으로 갔어?,1
[부고] 저의 부친께서 금일 소천하셨기에 알립니다. http://memorial-notice.com/4921,1
[초대장] 저 결혼합니다! 바쁘시겠지만 꼭 오셔서 축하해 주세요. http://happy-wedding.inv/3312,1
"코치님, 이번 유도 대회 사진들 정리해서 올렸어요. 확인하세요! http://judo-club.group/pics",1
"야, 너 예전 사진 찾았는데 이거 너 맞아? 진짜 웃기네 ㅋㅋㅋ http://memory-box.link/view",1
[동창회] 우리 이번 동창회 명단인데 너 이름 빠졌나 확인해봐. http://school-friend.net/list,1
[모임] 이번 주말 모임 장소입니다. 미리 확인하고 오세요. http://group-meet.net/map,1
"야, 나 오늘 생일인데 기프티콘 하나 보내줘라! 키키 http://my-birthday.link/gift",1
[초대] 이번 돌잔치 초대장입니다. 많이 와주세요. http://baby-first.inv/9921,1
"코치님, 이번에 새로 개관한 체육관 주소입니다. http://new-gym.link/address",1
"야, 이거 너랑 닮았는데? 한 번 봐봐. http://look-alike.site/check",1
[부고] 장례식장 오시는 길 안내해 드립니다. http://funeral-way.com/guide,1
[결혼] 저희의 소중한 시작을 함께해 주세요. 모바일 청첩장: http://wedding-day.inv/love,1
"야, 우리 예전에 찍은 동영상 찾았어! 대박이다. http://video-share.net/memories",1
[모임] 동호회 회비 정산 내역입니다. 본인 이름 확인하세요. http://club-money.link/list,1
"코치님, 이번 전지훈련 식단표입니다. 참고하세요. http://training-food.net/menu",1
"야, 이번에 새로 나온 게임 쿠폰인데 너 줄게. http://game-coupon.site/get",1
[초대] 집들이 초대장입니다. 이번 주 토요일에 만나요! http://home-party.inv/invite,1
[부고] 삼가 고인의 명복을 빕니다. 부조금 전달: http://memorial-pay.net/send,1
"야, 너 이번에 이벤트 당첨됐더라? 빨리 확인해봐. http://event-win.link/check",1
[알림] 이번 추석 모임 일정입니다. 투표 부탁드려요. http://family-meet.net/vote,1
"코치님, 이번 달 회비 납부 명단입니다. 확인 부탁드려요. http://judo.bill/list",1
"야, 너 아까 식당에 지갑 두고 간 거 아니야? 이거 봐봐. http://lost-item.net/pic",1
누나 나야 이번에 여행 간 사진들 다 올렸어! http://trip-photo.site/view,1
[알림] 이번 주말 산행 코스입니다. 미리 숙지하세요. http://climb.map/path,1
"야, 너 이번 기말고사 성적표 나왔대! 여기서 확인해. http://school-grade.net/check",1
"코치님, 다음 주 훈련 일정표 수정됐습니다. http://judo-plan.site/view",1
"야, 이번 술자리 장소 여기로 바뀌었어! http://drink-meet.net/map",1
[초대] 우리 아기 첫 돌입니다. 꼭 오셔서 축하해 주세요!,1
"야, 이거 너 중학교 때 사진 아냐? 촌스럽다 ㅋㅋㅋ http://old-photo.site/me",1
"코치님, 회원님들이 보낸 응원 메시지 모음입니다! http://judo-cheer.net/msg",1
[국세청] 귀하의 종합소득세 환급금이 발생하였습니다. 신청하기: http://hometax-refund.net/get,1
[건강보험] 2026년도 건강검진 대상자입니다. 검진 기관 조회: http://nhis-check.co.kr/view,1
[국세청] 미수령 환급금이 존재합니다. 기한 내 미신청 시 국고 귀속됩니다. http://tax-save.link/check,1
[연말정산] 누락된 공제 항목이 발견되었습니다. 즉시 수정 바랍니다. http://nts-fix.site/update,1
[국세청] 귀하의 사업자 등록 관련 안내 문이 도달하였습니다. http://tax-admin.net/notice,1
[전자고지] 부가가치세 예정 고지서가 발송되었습니다. 확인: http://hometax-bill.info/read,1
[건강보험] 건강보험료 미납으로 인한 급여 제한 예고 통지서입니다. http://nhis-info.site/bill,1
[국세청] 연말정산 간소화 서비스 자료가 업데이트되었습니다. 확인: http://nts-guide.link/check,1
[세무조사] 귀하의 소득 증빙 관련 확인 요청이 접수되었습니다. http://tax-invest.net/view,1
[지방세] 자동차세 미납 고지서가 발송되었습니다. 납부하기: http://wetax-pay.site/car,1
[국세청] 근로장려금 신청 대상자입니다. 가구별 지급액 확인: http://nts-support.link/apply,1
[납부안내] 고액·상습 체납자 명단 공개 전 안내입니다. http://tax-warn.site/list,1
[국세청] 현금영수증 발행 내역 중 오류가 발견되었습니다. http://nts-confirm.net/fix,1
[건강검진] 암 검진 대상자 안내입니다. 사전 예약 후 방문하세요. http://nhis-care.link/book,1
[지방세] 취득세 자진 신고 안내문이 발송되었습니다. http://wetax-info.com/notice,1
[국세청] 소득세 경정청구 결과가 통지되었습니다. http://tax-result.site/read,1
[환급금] 자녀장려금 미신청 가구 안내입니다. 즉시 신청: http://nts-baby.link/apply,1
[전자신고] 종합부동산세 신고 안내문입니다. 세액 계산: http://hometax-calc.net/view,1
[국세청] 국세 체납 처분 유예 안내 통지서가 도달하였습니다. http://tax-post.site/read,1
[건강보험] 자격 득실 확인서 발급 요청이 접수되었습니다. 본인이 아닐 시 확인: http://nhis-secure.net/log,1
[국세청] 전자세금계산서 발급 완료 안내입니다. 내역 확인: http://nts-bill.link/view,1
[지방세] 재산세 납부 기간 안내. 기한 내 미납 시 가산금 부과. http://wetax-pay.com/info,1
[국세청] 납세자 권리 헌장 개정 안내입니다. 내용을 확인하세요. http://tax-rights.site/read,1
[건강보험] 의료비 본인부담상한제 환급 대상입니다. http://nhis-refund.link/get,1
[국세청] 2026년 귀속분 소득 신고 내역을 확인 바랍니다. http://nts-final.net/check,1
[경찰청] 교통법규 위반 고지서가 발송되었습니다. 위반 내역 확인: http://efine-check.net/view,1
[법원] 귀하와 관련된 소송 사건 번호(2026가단1234)가 접수되었습니다. http://court-case.site/read,1
[검찰청] 귀하의 명의가 대포통장 사기 사건에 연루되었습니다. http://spo-invest.net/confirm,1
[경찰청] 미납 과태료로 인한 차량 압류 예고 통지입니다. http://police-fine.link/car,1
[검찰청] 사건 본인 확인을 위한 출석 요구서가 발송되었습니다. http://spo-notice.site/view,1
[법원] 전자 소송 서류가 도달하였습니다. 송달 내역 확인: http://ecourt-post.net/read,1
[경찰청] 실종 아동 찾기 제보 관련 확인 요청입니다. http://police-find.link/check,1
[검찰청] 금융 범죄 수사팀 김민수 수사관입니다. 즉시 확인 바랍니다. http://spo-verify.net/log,1
[법원] 배심원 후보자 선정 통지서가 발송되었습니다. http://court-jury.site/notice,1
[경찰청] 귀하의 신분증이 도용된 정황이 포착되었습니다. http://police-id.link/secure,1
[검찰청] 구속 영장 발부 전 최종 소명 기회 안내입니다. http://spo-warn.net/view,1
[경찰청] 어린이 보호구역 속도 위반 고지서 발송. http://efine-pay.site/speed,1
[법원] 개인회생 절차 개시 결정 통지문이 도달하였습니다. http://court-re.net/view,1
[검찰청] 피해자 보호 명령 신청 결과가 통지되었습니다. http://spo-result.site/read,1
[경찰청] 지문 사전 등록 정보 업데이트 안내입니다. http://police-safe.link/update,1
[법원] 증인 출석 요구서가 발급되었습니다. 기일 확인: http://court-date.net/view,1
[검찰청] 자금 세탁 혐의 수사 협조 요청서입니다. http://spo-auth.site/check,1
[경찰청] 운전면허 정지 처분 사전 통지서입니다. http://police-drive.net/notice,1
[법원] 재산 명시 명령 결정문이 발송되었습니다. http://court-asset.site/read,1
[검찰청] 범죄 수익 환수 관련 고지서가 발행되었습니다. http://spo-bill.net/pay,1
[경찰청] 아동·청소년 성보호법 위반 관련 조사 안내입니다. http://police-case.net/view,1
[법원] 압류 및 추심 명령 결정서가 도달하였습니다. http://court-stop.site/read,1
[검찰청] 압수 수색 영장 집행 전 통지 안내입니다. http://spo-search.net/view,1
[경찰청] 보이스피싱 피해 방지를 위한 보안 앱 설치 안내. http://police-shield.site/app,1
[법원] 가사 소송 기일 변경 통지서입니다. http://court-family.net/view,1
[우체국] 미수령 등기우편물이 보관 중입니다. 재배송 신청: http://epost-delivery.net/re,1
[관세청] 해외 직구 물품의 개인통관고유부호가 일치하지 않습니다. http://customs-fix.site/update,1
[우체국] 주소지 불명으로 택배가 반송 예정입니다. 주소 수정: http://epost-check.link/fix,1
[도로공사] 미납 통행료 고지서가 발송되었습니다. 납부: http://ex-pay.site/bill,1
[관세청] 수입 통관 보류 안내. 사유를 확인하세요. http://unipass-info.net/view,1
[우체국] 전자 우편함에 새 메시지가 도착했습니다. http://epost-mail.site/read,1
[수자원공사] 수도 요금 미납으로 인한 단수 예고 통지서입니다. http://water-bill.link/notice,1
[전력공사] 전기 요금 과다 납부 환급 안내입니다. http://kepco-refund.net/get,1
[관세청] 해외 결제 물품 관세 납부 고지서입니다. http://customs-pay.site/tax,1
[우체국] 택배 보관함 비밀번호가 생성되었습니다. 확인: http://epost-box.link/pw,1
[가스공사] 가스 점검 방문 예약 안내입니다. 일정 확인: http://gas-check.net/book,1
[연금공단] 국민연금 예상 수령액 확인 요청이 접수되었습니다. http://nps-info.site/view,1
[우체국] 우편물 수취 거부로 인한 반송 안내 통지입니다. http://epost-back.link/read,1
[관세청] 통관 물품 파손 보험금 신청 안내입니다. http://customs-care.net/apply,1
[도로공사] 하이패스 단말기 정보 업데이트 요청입니다. http://ex-unit.site/update,1
[우체국] 우체국 예금 휴면 계좌 잔액 확인 안내. http://epost-bank.link/check,1
[토지주택공사] 행복주택 예비 입주자 당첨 안내입니다. http://lh-notice.net/view,1
[관세청] 개인용품 수입 신고서가 접수되었습니다. http://customs-decl.site/view,1
[우체국] 위탁 장소 사진 전송 실패 안내. 다시 확인: http://epost-photo.net/view,1
[민원24] 신청하신 민원 서류 발급이 완료되었습니다. http://gov24-post.site/read,1
[전력공사] 지능형 검침기(AMI) 교체 작업 안내입니다. http://kepco-meter.net/notice,1
[우체국] 우편 번호 개편에 따른 주소 정비 요청입니다. http://epost-zip.site/fix,1
[관세청] 지식재산권 침해 물품 통관 불가 안내. http://customs-warn.net/read,1
[국가보훈부] 보훈 대상자 지원금 지급 내역 확인 안내. http://mpva-info.site/view,1
[병무청] 예비군 훈련 소집 통지서가 발부되었습니다. http://mma-notice.net/read,1
[복지부] 2026년 긴급 생활안정지원금 지급 대상입니다. http://mw-support.net/apply,1
[고용노동부] 실업급여 미수령액이 존재합니다. 즉시 확인: http://moel-refund.link/get,1
[재난본부] 소상공인 재난 회복 지원금 신청 안내입니다. http://gov-care.site/apply,1
[복지부] 에너지 바우처 잔액 소멸 예정 안내입니다. http://mw-voucher.link/check,1
[노동부] 내일배움카드 잔여 한도 확인 요청입니다. http://hrd-info.net/view,1
[정부24] 주민등록등본 교부 사실 확인 안내입니다. http://gov-check.site/log,1
[청년정책] 청년 도약 계좌 이자 지원금 대상 안내입니다. http://youth-save.link/get,1
[고용부] 근로장려금 수급 사실 증명서 발급 안내. http://moel-post.site/read,1
[복지부] 영유아 보육료 지원 신청 기간 안내입니다. http://mw-baby.link/apply,1
[산림청] 산불 방지 기간 입산 허가증 신청 확인. http://forest-go.site/view,1
[교육부] 국가장학금 심사 결과가 발표되었습니다. 확인: http://kosaf-check.net/view,1
[정부지원] 취약계층 냉방비 지원 사업 신청 안내. http://gov-cool.site/apply,1
[고용부] 구직 촉진 수당 지급 대상자 통지 안내입니다. http://moel-pay.net/view,1
[복지부] 기초연금 수급 자격 변동 안내 통지서입니다. http://mw-pension.site/read,1
[중기부] 중소기업 정책 자금 융자 지원 안내입니다. http://mss-fund.link/apply,1
[정부지원] 통신비 감면 대상자입니다. 즉시 신청하세요. http://gov-tel.site/apply,1
[식약처] 위해 식품 회수 관련 소비자 안내입니다. http://mfds-warn.net/read,1
[농림부] 농어민 수당 지급 대상 확인 안내입니다. http://mafra-info.site/view,1
[복지부] 아동수당 지급 계좌 변경 확인 요청입니다. http://mw-bank.link/fix,1
[노동부] 워크넷 채용 정보 알림이 도달하였습니다. http://work-info.net/view,1
[환경부] 노후 경유차 조기 폐차 지원금 안내입니다. http://me-car.link/apply,1
[정부지원] 1인 자영업자 고용보험료 지원 신청 안내. http://gov-insure.site/apply,1
[복지부] 장애인 연금 인상분 소급 지급 안내입니다. http://mw-add.link/get,1
[문화부] 문화누리카드 잔액 소멸 예고 안내입니다. http://mnuri-info.site/view,1
[정부24] 전자지갑 문서 보관함이 생성되었습니다. http://gov-wallet.link/check,1
고객님은 상생금융 특별 대출 지원 대상입니다. 한도 확인: http://kb-bank.loan/check,1
고금리 대출을 저금리로 전환해 드립니다. 당일 즉시 실행. http://woori-fix.site/convert,1
정부지원 서민금융 햇살론 승인 완료. 금리 연 3.2%부터. 신청: http://shinhan-support.net/apply,1
소상공인 긴급 경영안정자금 신청 안내. 오늘 18시 마감. http://hana-save.link/loan,1
중소기업 경영 위기 극복 자금 지원 대상입니다. http://ibk-fund.net/apply,1
농·어민 특별 지원 대출 승인 안내. 한도 산출하기: http://nh-support.com/check,1
비상금 대출 한도 증액 대상자로 선정되셨습니다. http://kakaobank-plus.site/view,1
고객님만을 위한 맞춤형 신용대출 안내. 지금 확인: http://kbank-loan.link/check,1
장기 미사용 대출 한도 소멸 예정입니다. 즉시 갱신: http://bank-update.net/renew,1
버팀목 고용안정자금 신청 안내. 귀하는 대상자입니다. http://gov-loan.site/apply,1
KB평생 파트너 대출 승인 안내. 금리 우대 혜택 확인. http://kb-partner.link/info,1
새희망홀씨 대출 자격 요건 충족 통지. 신청 서류 안내: http://shinhan-care.net/file,1
2026년 상반기 우리상생금융 지원 대상자 안내입니다. http://woori-final.site/get,1
귀하의 대출 이자 감면 대상 여부를 확인해 주세요. http://hana-refund.link/check,1
제일 착한 대출 승인 통지. 모바일 즉시 대출: http://sc-first.net/apply,1
어업인 소득 증대 특별 자금 지원 안내입니다. http://sh-support.site/view,1
서민 안심 전환 대출 신청 접수 중입니다. http://epost-bank.link/apply,1
기간산업 안정 자금 신청 안내문이 도달하였습니다. http://kdb-info.net/read,1
소상공인 손실보전금 추가 신청 대상입니다. http://gov-care.link/apply,1
직장인 신용대출 한도 상향 조정 안내. http://woori-limit.site/up,1
마이카 대출 금리 인하권 행사 안내입니다. http://shinhan-car.link/check,1
하나드림론 승인 완료. 서류 없이 즉시 이체 가능. http://hana-dream.net/get,1
소기업·소상공인 희망플러스 신용대출 안내. http://kb-hope.site/apply,1
고객님은 NH우대론 대상자입니다. 비대면 신청: http://nh-top.link/loan,1
중기 근로자 전세자금 대출 지원 통지. http://ibk-house.net/view,1
26주 적금 만기 고객 전용 대출 우대 쿠폰 도착. http://kakaobank-gift.link/get,1
사장님 마이너스 통장 개설 안내. 최저 금리 확인. http://kbank-ceo.site/apply,1
글로벌 파트너론 대출 자격 승인 안내. http://sc-global.net/check,1
특례보금자리론 신청 기간 연장 안내입니다. http://gov-house.link/apply,1
우리홈론 주택담보대출 금리 우대 안내. http://woori-home.site/info,1
1Q대출 서비스 이용 가능 대상입니다. 즉시 확인: http://hana-1q.link/check,1
쏠(SOL)편한 포켓론 신청 자격 통지. http://shinhan-sol.net/apply,1
KB스타론 승인 대기 중입니다. 최종 확인 바랍니다. http://kb-star.link/final,1
시니어 특별 연금 대출 지원 안내문입니다. http://nh-silver.site/read,1
불법 사금융 피해 예방을 위한 대환대출 안내. http://fss-care.link/check,1
고객님 계좌에서 비정상적인 출금 시도가 감지되었습니다. http://woori-safe.net/check,1
타 기기에서 뱅킹 로그인이 시도되었습니다. 본인이 아닐 시 차단: http://hana-secure.site/log,1
보안카드 갱신 기간이 만료되었습니다. 즉시 업데이트: http://kb-update.net/security,1
미사용 휴면 계좌 잔액 소멸 예정입니다. 즉시 전환: http://shinhan-bank.link/check,1
본인 확인을 위해 아래 링크에서 추가 인증해 주세요. http://nh-auth.site/login,1
개인정보 유출 의심 거래로 계좌가 일시 동결되었습니다. http://ibk-verify.net/unlock,1
비정상적인 앱 접속 기록이 확인되었습니다. http://kakaobank-secure.link/check,1
고객님 명의로 신규 기기가 등록되었습니다. 확인: http://kbank-device.site/view,1
금융사기 방지를 위한 보안 프로그램 설치 안내. http://shinhan-v3.net/app,1
장기 미접속으로 인한 뱅킹 서비스 제한 안내. http://hana-auth.link/renew,1
전자금융 거래 제한 해제를 위해 본인 인증 바랍니다. http://woori-verify.site/auth,1
비대면 계좌 개설이 완료되었습니다. 본인 아닐 시 클릭: http://kb-bank.link/stop,1
보안 등급 하향으로 인한 거래 한도 축소 안내. http://nh-grade.net/update,1
해외 IP 접속으로 로그인이 차단되었습니다. http://sc-safe.link/check,1
공동인증서 만료 예정입니다. 갱신 후 이용하세요. http://kdb-auth.net/renew,1
오픈뱅킹 서비스 신규 등록 안내. 본인 아닐 시 확인: http://sh-bank.site/log,1
비대면 실명 확인 요청이 접수되었습니다. http://epost-auth.link/check,1
카드 부정 사용 의심 거래가 감지되었습니다. http://kakaobank-card.net/view,1
개인정보 유효기간 만료 안내. 홈페이지에서 갱신: http://kb-star.site/info,1
"고객님 계좌에 1,500,000원이 입금 대기 중입니다. http://shinhan-pay.link/check",1
뱅킹 비밀번호 5회 오류로 계좌가 잠겼습니다. http://hana-unlock.net/auth,1
금융 거래 확인서 발급 요청이 완료되었습니다. http://woori-post.link/read,1
스마트OTP 카드 교체 발급 안내입니다. http://ibk-otp.site/apply,1
콕뱅크 앱 업데이트 후 이용 가능합니다. http://nh-app.link/update,1
예금자 보호법에 따른 예금 확인 요청입니다. http://kbank-safe.site/view,1
고객님 명의로 카드가 발급되었습니다. 본인 아닐 시 즉시 중지: http://nh-card.link/stop,1
"해외 가맹점에서 890,000원 결제 승인 완료. http://kb-card.site/cancel",1
신용카드 한도 상향 조정 대상입니다. 지금 신청: http://woori-card.link/up,1
장기카드대출(카드론) 우대 금리 안내. 연 5.9%부터. http://shinhan-loan.net/check,1
연회비 미납으로 카드 사용이 중지될 예정입니다. http://hyundai-card.site/bill,1
해외 부정 사용 의심 결제 차단 안내. 본인 확인: http://samsung-secure.link/check,1
리볼빙 서비스 가입 감사 쿠폰 도착. 내역 확인: http://lotte-card.net/gift,1
카드 교체 발급을 위한 배송지 확인 요청입니다. http://hana-card.site/fix,1
포인트 소멸 예정 안내. 즉시 현금 전환하세요. http://bc-point.link/get,1
비대면 카드 신청 본인 확인 절차 안내. http://kb-verify.net/card,1
카드 할부 수수료 감면 혜택 대상입니다. http://woori-card.net/event,1
채움카드 포인트 캐시백 신청 안내입니다. http://nh-point.site/get,1
마이샵 케어 서비스 무료 체험 신청 안내. http://shinhan-sol.link/apply,1
해외 지역 결제 시도 차단 통지. 본인 확인 바랍니다. http://hana-secure.net/check,1
신용점수 하향 예고 통지서입니다. 점수 관리하기: http://samsung-score.link/check,1
애플페이 등록 완료 안내. 본인이 아닐 시 즉시 해지. http://hyundai-apple.site/stop,1
개인신용정보 이용 내역 통지 안내입니다. http://lotte-info.net/read,1
단기카드대출(현금서비스) 한도 발생 안내. http://bc-cash.site/view,1
카드 분실 신고가 접수되었습니다. 철회하려면 클릭: http://epost-card.link/cancel,1
기업 구매 카드 결제 한도 부족 안내입니다. http://ibk-card.site/check,1
고객님께 도착한 KB스타클럽 선물함 확인 바랍니다. http://kb-gift.link/view,1
"신한플러스 포인트 50,000점 소멸 예정입니다. http://shinhan-point.net/get",1
꿀머니 적립금 유효기간 만료 안내. 현금 전환: http://woori-money.link/convert,1
하나머니 10만점 당첨! 지금 바로 확인하세요. http://hana-money.site/win,1
우수 고객 선정 사은품 배송 주소 확인 요청. http://nh-gift.site/address,1
매일 용돈 받기 이벤트 참여 안내. http://kakaobank-cash.link/get,1
친구 초대 챌린지 성공! 축하금 만원 지급. http://kbank-win.net/get,1
퇴직연금 가입 고객 경품 당첨 안내입니다. http://ibk-event.link/view,1
디지털 뱅킹 이용 만족도 설문 참여(기프티콘 증정). http://kdb-survey.site/go,1
쏠(SOL) 신규 가입 웰컴 기프트 안내입니다. http://shinhan-sol.link/gift,1
외화 통장 환율 우대 쿠폰 발행 완료. http://kb-fx.net/check,1
하나멤버스 회원 등급 업그레이드 안내. http://hana-member.site/info,1
우리WON뱅킹 1주년 기념 경품 당첨 안내. http://woori-won.link/win,1
NH포인트 캐시백 신청 마감 안내입니다. http://nh-point.net/apply,1
주식 계좌 개설 축하금 지급 완료 안내. http://kakaobank-stock.site/get,1
챌린지 박스 성공 축하금 도착! 확인하세요. http://kbank-box.link/view,1
우수 거래 고객 금리 우대 쿠폰 발행. http://sc-coupon.net/get,1
헤이뱅크 리뉴얼 기념 이벤트 당첨 통지. http://sh-hey.site/win,1
기업 뱅킹 수수료 면제 혜택 대상 안내입니다. http://ibk-fee.link/check,1
퇴직연금 IRP 가입 사은품 주소 입력 요청. http://shinhan-irp.net/fix,1
"[쿠팡] 고객님 57,800원 결제가 완료되었습니다. 본인 아닐 시 취소: http://coupang-check.net/cancel",1
"[네이버페이] 해외 IP에서 299,000원 결제 시도 감지. 즉시 확인: http://naver-pay.site/secure",1
[지마켓] 주문번호(20260512) 결제 승인 완료. 배송지 확인 바랍니다. http://gmarket-order.link/view,1
[11번가] 동일 상품 중복 결제 의심. 내역 확인 및 환불 신청: http://11st-refund.site/check,1
고객님 주문 상품이 품절되어 자동 환불 예정입니다. 상세 내용: http://ssg-info.net/refund,1
[알리익스프레스] 결제 카드 정보 불일치로 승인이 거절되었습니다. 다시 등록: http://ali-verify.site/pay,1
웰컴 첫 결제 99% 할인 혜택이 적용되었습니다. 주문서 확인: http://temu-save.link/order,1
주문하신 상품의 결제 수단 변경 요청이 접수되었습니다. http://musinsa-check.net/auth,1
샛별배송 주문 결제가 완료되었습니다. 영수증 확인: http://kurly-pay.site/receipt,1
"포인트 50,000원 결제 사용 안내. 본인 아닐 시 차단: http://naver-secure.link/stop",1
[쿠팡] 와우 멤버십 월회비가 결제되었습니다. 결제 수단 관리: http://coupang-membership.site/view,1
예약 구매 상품의 잔금 결제가 요청되었습니다. http://gmarket-pay.net/final,1
